"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2480","TC1700006653.hg.1","GP1BA","2811","glycoprotein Ib platelet subunit alpha",-1.10083376546943,6.59055058468244,-4.38163810191649,0.000297315536396693,0.001024308559398,-0.0161477478691179
"2481","TC1700006684.hg.1","MIS12","79003","MIS12 kinetochore complex component",0.747258640540351,3.7498030816207,2.4452784783441,0.0240061349608413,0.0387655866896494,-4.25501265054932
"2482","TC1700006717.hg.1","ALOX12","239","arachidonate 12-lipoxygenase, 12S type",-1.57682114339993,5.90448381271827,-7.50532141038988,3.38535569073168e-07,7.56804653696009e-06,6.75556589104953
"2483","TC1700006763.hg.1","ATP1B2","482","ATPase Na+/K+ transporting subunit beta 2",0.66891974659978,3.82658880465238,2.42778545504535,0.0249083241804483,0.0400126765346562,-4.28904369244224
"2484","TC1700007014.hg.1","UBB","7314","ubiquitin B",1.18380035028902,10.1540950168523,5.56821283825369,1.992320625702e-05,0.000129276984420551,2.67468847465702
"2485","TC1700007042.hg.1","MPRIP","23164","myosin phosphatase Rho interacting protein",1.04456019390958,7.33365263875747,3.89763969476537,0.000914426518271697,0.0025312465634603,-1.12345926001034
"2486","TC1700007097.hg.1","GID4","79018","GID complex subunit 4 homolog",1.63649262184135,4.99058221782201,7.2928986917076,5.1663415667333e-07,9.82242717625837e-06,6.33237802230828
"2487","TC1700007451.hg.1","CPD","1362","carboxypeptidase D",-1.30295739954741,6.96328761211535,-4.03963640036921,0.000657570177113215,0.00194492587596866,-0.799458643378492
"2488","TC1700007504.hg.1","RHOT1","55288","ras homolog family member T1",-0.918048936443804,5.82720621717503,-2.82965818336682,0.0104541858251192,0.0189108608112963,-3.47757938715063
"2489","TC1700007520.hg.1","CDK5R1","8851","cyclin dependent kinase 5 regulatory subunit 1",-0.729314729984059,5.47372249336218,-2.61764477341549,0.0166122960083772,0.02821647336717,-3.91305339132353
"2490","TC1700007560.hg.1","CCL8","6355","C-C motif chemokine ligand 8",0.728768605200814,3.94577927365159,3.63063838402833,0.00169750780725806,0.00412111721993287,-1.72858002271944
"2491","TC1700007585.hg.1","SLFN5","162394","schlafen family member 5",1.69007372505599,7.55526838242364,4.18869589450051,0.000465150512128773,0.00147393372156031,-0.458367091204519
"2492","TC1700007602.hg.1","TAF15","8148","TATA-box binding protein associated factor 15",1.2453853080497,6.97464449912403,4.83251611260498,0.000105112026740081,0.000467623112430241,1.01559089072658
"2493","TC1700007740.hg.1","RPL19","6143","ribosomal protein L19",0.791913532029573,8.15762316368058,3.23553687165363,0.00420395012399718,0.00876455305634792,-2.60762559330552
"2494","TC1700007811.hg.1","KRT10-AS1","147184","KRT10 antisense RNA 1",0.842234049913709,3.35886918545813,3.74473715872412,0.00130362284553175,0.00337597396096228,-1.47079663924627
"2495","TC1700007930.hg.1","RPL27","6155","ribosomal protein L27",-1.67441786149911,5.4518887855634,-4.94929927535985,8.04643520678221e-05,0.000381523991722553,1.28154448430886
"2496","TC1700007931.hg.1","IFI35","3430","interferon induced protein 35",-0.665237674849082,6.14483538797742,-3.20848063691107,0.00447066119087485,0.0092413667569762,-2.66683187342452
"2497","TC1700007944.hg.1","TMEM106A","113277","transmembrane protein 106A",1.35972036240476,6.43121609401184,6.10219215305415,6.17605290063187e-06,5.59477733351357e-05,3.8467830903714
"2498","TC1700007976.hg.1","G6PC3","92579","glucose-6-phosphatase catalytic subunit 3",0.586344717229972,6.27196976123777,2.82978166729035,0.0104513356448535,0.0189108608112963,-3.47732147324469
"2499","TC1700007993.hg.1","RUNDC3A","10900","RUN domain containing 3A",0.705367145879347,5.04938622374606,2.64752881137615,0.0155725001257921,0.0266858125301036,-3.85260899325793
"2500","TC1700007997.hg.1","GRN","2896","granulin precursor",-0.69182004658205,8.9901304243266,-2.75478717646893,0.0123262590978368,0.0218691693671297,-3.63307813247277
"2501","TC1700008033.hg.1","HEXIM1","10614","HEXIM P-TEFb complex subunit 1",-0.771073794709904,6.51456513347156,-3.42386923116705,0.00273332092093327,0.00610340389304576,-2.19167778227912
"2502","TC1700008123.hg.1","MYL4","4635","myosin light chain 4",0.810309397422719,6.50294089924978,2.88420898940368,0.00926499513531124,0.0171080245903829,-3.36319486499156
"2503","TC1700008135.hg.1","TBX21","30009","T-box transcription factor 21",0.582058079808421,6.24006881906904,2.92979468880479,0.00837191136947357,0.0157100855105475,-3.26694211776279
"2504","TC1700008144.hg.1","SP2","6668","Sp2 transcription factor",0.798316992546193,7.20782437273704,4.0960955696297,0.000576750504499472,0.00175996521188082,-0.670354945752405
"2505","TC1700008175.hg.1","CALCOCO2","10241","calcium binding and coiled-coil domain 2",-1.20516552082894,7.18595007684819,-4.90200216165166,8.96497362893994e-05,0.000415428065854589,1.17392372104288
"2506","TC1700008180.hg.1","UBE2Z","65264","ubiquitin conjugating enzyme E2 Z",0.734798056580015,6.95077831195479,3.95866798578431,0.00079362011475299,0.00226626731951783,-0.984348544802709
"2507","TC1700008263.hg.1","ABCC3","8714","ATP binding cassette subfamily C member 3",-1.07690633509221,4.4411125439575,-3.63525780627243,0.00167948201875313,0.00408594361592388,-1.71817077730133
"2508","TC1700008350.hg.1","NOG","9241","noggin",0.915641836962983,4.76999126804177,3.81791966387501,0.00110022455387395,0.00293817192999863,-1.30479002889568
"2509","TC1700008378.hg.1","MSI2","124540","musashi RNA binding protein 2",0.863199744196697,5.93697468491747,3.09344533719519,0.00580057386381106,0.0115263016132504,-2.91680508371584
"2510","TC1700008463.hg.1","DHX40","79665","DEAH-box helicase 40",-0.815226834200022,6.05163361854933,-4.42595283156749,0.000268313034575047,0.000945542501706115,0.0854437373425618
"2511","TC1700008531.hg.1","METTL2A","339175","methyltransferase 2A, methylcytidine",1.11651393924109,5.40334365900719,3.84892248845581,0.00102387929158717,0.00276627036674429,-1.23432787917453
"2512","TC1700008690.hg.1","PITPNC1","26207","phosphatidylinositol transfer protein cytoplasmic 1",1.18133227283306,7.09959429462322,5.61068786314274,1.81289936969202e-05,0.000118971521136039,2.76905096515248
"2513","TC1700008703.hg.1","NOL11","25926","nucleolar protein 11",1.17508626084308,4.09147451002975,2.76152033039258,0.0121456095940059,0.021573516464555,-3.61916752053103
"2514","TC1700008709.hg.1","BPTF","2186","bromodomain PHD finger transcription factor",1.12016474483329,8.19476345842676,5.70653985332839,1.46624028341311e-05,0.000101290431397088,2.98131564624218
"2515","TC1700008757.hg.1","MAP2K6","5608","mitogen-activated protein kinase kinase 6",-1.17135909767899,5.90862360690175,-5.36186362576192,3.15989662375172e-05,0.000184560333776649,2.21377692275661
"2516","TC1700008842.hg.1","RPL38","6169","ribosomal protein L38",0.827568717934478,11.1034714419845,4.11814957451899,0.000547951137792952,0.00169283477945148,-0.619891402422348
"2517","TC1700008895.hg.1","NUP85","79902","nucleoporin 85",0.62785899876791,5.29524451429424,3.17730637383273,0.00479844501466869,0.00980766910354332,-2.73486079527016
"2518","TC1700009036.hg.1","TMC8","147138","transmembrane channel like 8",1.0934070071038,6.81407412399584,6.01379522473019,7.47981516352668e-06,6.45393786084301e-05,3.65498460498007
"2519","TC1700009049.hg.1","PGS1","9489","phosphatidylglycerophosphate synthase 1",-1.19250801656357,6.59982301278205,-5.67768841539149,1.56278913706029e-05,0.000105711358905103,2.91752478776439
"2520","TC1700009137.hg.1","RPTOR","57521","regulatory associated protein of MTOR complex 1",1.78123531117219,5.69072623250479,8.50082658329982,5.06016153208283e-08,2.01534019639851e-06,8.65500928130048
"2521","TC1700009162.hg.1","NDUFAF8","284184","NADH:ubiquinone oxidoreductase complex assembly factor 8",0.709299867783887,7.47973467873516,3.96627732184292,0.000779719455224553,0.00223606696656576,-0.966987605990671
"2522","TC1700009293.hg.1","METRNL","284207","meteorin like, glial cell differentiation regulator",-1.18599445917642,6.02074027415409,-5.33867069413468,3.32895341793502e-05,0.000191528826785302,2.16172732132657
"2523","TC1700009368.hg.1","YWHAE","7531","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon",-1.30700599785653,7.1551436173142,-5.70671440470759,1.46567512223278e-05,0.000101290431397088,2.98170131352054
"2524","TC1700009372.hg.1","CRK","1398","CRK proto-oncogene, adaptor protein",-1.13374622223563,6.61440894782569,-5.87717558389988,1.00754461540076e-05,7.92990821661247e-05,3.35675286326288
"2525","TC1700009402.hg.1","SMYD4","114826","SET and MYND domain containing 4",1.2056130147515,4.08693967570317,4.60735055253329,0.000176424377384742,0.0006901614085669,0.501040941370497
"2526","TC1700009417.hg.1","SMG6","23293","SMG6 nonsense mediated mRNA decay factor",0.795223959669291,6.40501475789993,3.72812029281331,0.00135477515158782,0.00346570387615489,-1.50842221750617
"2527","TC1700009430.hg.1","TSR1","55720","TSR1 ribosome maturation factor",0.52891522014125,6.26840264408668,2.83989652373956,0.0102203807457705,0.0185678958102475,-3.45617932653699
"2528","TC1700009492.hg.1","CAMKK1","84254","calcium/calmodulin dependent protein kinase kinase 1",-0.576740219351163,4.52515807115566,-2.33131746295454,0.0304767548023575,0.0476328170456332,-4.47431755968851
"2529","TC1700009495.hg.1","P2RX1","5023","purinergic receptor P2X 1",-1.08311796834534,7.32203388048234,-4.86025012655542,9.8639874300126e-05,0.000442872905020974,1.07881671403916
"2530","TC1700009520.hg.1","ALOX15","246","arachidonate 15-lipoxygenase",0.82207159793808,6.74220047379175,2.70438747945015,0.0137621004302912,0.0239927939577152,-3.73672527154322
"2531","TC1700009528.hg.1","CXCL16","58191","C-X-C motif chemokine ligand 16",-1.11954720076377,7.21482108283723,-4.10173106653835,0.000569250308476593,0.00174283394642933,-0.657461545316756
"2532","TC1700009539.hg.1","PFN1","5216","profilin 1",0.989830026936282,10.5583824048852,5.20753346474567,4.47428319912814e-05,0.000241768285145871,1.86657016730145
"2533","TC1700009554.hg.1","ZNF594","84622","zinc finger protein 594",0.731742558823,2.96610041218676,3.71675189879432,0.00139091293743994,0.00352303605864722,-1.53414820924367
"2534","TC1700009556.hg.1","SCIMP","388325","SLP adaptor and CSK interacting membrane protein",0.897089289060851,7.61303491840724,3.99753033564772,0.000725129977510702,0.00211496243440621,-0.895649238304427
"2535","TC1700009613.hg.1","ASGR2","433","asialoglycoprotein receptor 2",-1.39410629567358,5.93696498136944,-6.01725306982436,7.42385063756e-06,6.42783187214883e-05,3.66250468192069
"2536","TC1700009640.hg.1","ZBTB4","57659","zinc finger and BTB domain containing 4",1.1027710939451,5.06129159859766,4.87312596146886,9.57739218667859e-05,0.000435079173082154,1.10815655195173
"2537","TC1700009651.hg.1","TP53","7157","tumor protein p53",0.658725264858947,6.56440244356572,3.31426388373084,0.0035132198457976,0.007542321416164,-2.43452922609702
"2538","TC1700009681.hg.1","CTC1","80169","CST telomere replication complex component 1",1.01544518739415,7.39883736991989,5.96191976845372,8.373347231706e-06,6.9702458036904e-05,3.5419981884318
"2539","TC1700009686.hg.1","SLC25A35","399512","solute carrier family 25 member 35",1.13308309376068,4.79423121705162,4.93397348851789,8.33310875172788e-05,0.000392785308806955,1.24668605836731
"2540","TC1700009707.hg.1","PIK3R6","146850","phosphoinositide-3-kinase regulatory subunit 6",0.761689758025298,6.00351460152153,2.49129788597331,0.0217763622354801,0.0356382548805944,-4.16487416368533
"2541","TC1700009713.hg.1","STX8","9482","syntaxin 8",-0.76617141555725,4.74646524714657,-3.84642137344631,0.00102983783522599,0.00277911845721033,-1.24001510801091
"2542","TC1700009731.hg.1","GAS7","8522","growth arrest specific 7",-0.895338220484986,6.46861020618792,-3.28900781467221,0.0037217494930944,0.00789462013686692,-2.49018833861876
"2543","TC1700009877.hg.1","ZSWIM7","125150","zinc finger SWIM-type containing 7",0.752932241629057,3.7534009041869,3.26543441288274,0.00392727921360961,0.00826458964123245,-2.54203073516014
"2544","TC1700009900.hg.1","ZNF287","57336","zinc finger protein 287",1.10952745420948,2.96955205319559,6.03061122054846,7.21165658266046e-06,6.3101995098279e-05,3.69154255740735
"2545","TC1700009995.hg.1","GRAP","10750","GRB2 related adaptor protein",0.87450248980545,5.20210720389356,4.55581773734136,0.000198708284004243,0.000753102766283515,0.383039145915444
"2546","TC1700010050.hg.1","LGALS9B","284194","galectin 9B",0.657333860020529,8.02691962758715,2.42683007366015,0.0249584964961603,0.0400654113315707,-4.29089854684884
"2547","TC1700010190.hg.1","IFT20","90410","intraflagellar transport 20",-1.3501294291247,4.82099634280881,-4.80740322100088,0.000111343425829047,0.000488515315603227,0.958307579562551
"2548","TC1700010202.hg.1","KIAA0100","9703","KIAA0100",0.760810225083183,6.70647043349086,2.83811315408482,0.0102607427129439,0.0186265741979571,-3.45990920218776
"2549","TC1700010222.hg.1","PHF12","57649","PHD finger protein 12",-0.822539387903836,7.1464768078609,-4.08048492908849,0.000598046895426161,0.00181826897464561,-0.706064220946312
"2550","TC1700010426.hg.1","SLFN13","146857","schlafen family member 13",0.888107174283356,4.80963068326306,3.68802894490569,0.00148653089113816,0.00370830060316323,-1.59908852502881
"2551","TC1700010436.hg.1","PEX12","5193","peroxisomal biogenesis factor 12",1.05822179826118,3.81938739753163,5.07168228220378,6.08829720266369e-05,0.000305406439482152,1.55937815730327
"2552","TC1700010497.hg.1","SYNRG","11276","synergin gamma",1.51591710762157,7.48240545442756,5.16385830990049,4.93913302830499e-05,0.000260488522725674,1.76796040527316
"2553","TC1700010545.hg.1","PIP4K2B","8396","phosphatidylinositol-5-phosphate 4-kinase type 2 beta",0.756861364988618,5.24376202443437,3.90566313201801,0.000897553161069036,0.00249650548111917,-1.10518388586704
"2554","TC1700010548.hg.1","CWC25","54883","CWC25 spliceosome associated protein homolog",-1.65801958651686,5.35481567021541,-7.06838719148238,8.12986292268969e-07,1.35595547663633e-05,5.87829612933435
"2555","TC1700010560.hg.1","PLXDC1","57125","plexin domain containing 1",0.968965012573363,6.26866697497065,4.17933398122899,0.000475372233858129,0.00150323047256985,-0.479810091208843
"2556","TC1700010571.hg.1","MED1","5469","mediator complex subunit 1",0.679412590361395,6.5465686119488,2.53357668829477,0.0199002331012491,0.0329530741676598,-4.08130144813395
"2557","TC1700010587.hg.1","IKZF3","22806","IKAROS family zinc finger 3",1.47214297042393,6.14894806616301,5.22867336359816,4.26553466209389e-05,0.000234325447549034,1.91424622344351
"2558","TC1700010590.hg.1","GSDMB","55876","gasdermin B",1.04588304205332,5.52685174507817,4.9660287653887,7.74491661574686e-05,0.000370409055535719,1.31957965002117
"2559","TC1700010630.hg.1","CCR7","1236","C-C motif chemokine receptor 7",2.82583102976612,8.88210442682921,11.5394435311831,3.23630611675712e-10,9.52165678077045e-08,13.65096446841
"2560","TC1700010641.hg.1","KRT23","25984","keratin 23",-0.746906433253938,6.41836132139904,-2.372203134166,0.0279888946232152,0.0442837990271418,-4.39629772298601
"2561","TC1700010677.hg.1","KRT19","3880","keratin 19",-0.490099104234766,5.29660474568116,-2.37344454330179,0.0279163882735605,0.044184211655995,-4.39391705783355
"2562","TC1700010763.hg.1","BRCA1","672","BRCA1 DNA repair associated",-1.46830705912634,2.70805947477855,-5.94126000393288,8.7590420456077e-06,7.17188519193423e-05,3.49691330746532
"2563","TC1700010820.hg.1","SLC4A1","6521","solute carrier family 4 member 1 (Diego blood group)",2.29250786789977,8.18493777331194,6.66490569424581,1.86783444815137e-06,2.36421784944091e-05,5.04489313758877
"2564","TC1700010826.hg.1","SLC25A39","51629","solute carrier family 25 member 39",1.6754789720573,7.63451793783148,6.22130346778002,4.77858743636932e-06,4.67836498102284e-05,4.10373020525548
"2565","TC1700010830.hg.1","ITGA2B","3674","integrin subunit alpha 2b",-3.51307017404173,7.01058985073871,-13.5392221233264,1.94513668481516e-11,1.49775524730767e-08,16.3757631588916
"2566","TC1700010960.hg.1","MRPL10","124995","mitochondrial ribosomal protein L10",0.475095004819597,5.19198540569334,2.46469383398628,0.023040567375933,0.0374419350252587,-4.2170908324671
"2567","TC1700010982.hg.1","SKAP1","8631","src kinase associated phosphoprotein 1",1.46986075863979,5.78743769563527,5.82748845988232,1.12345988026341e-05,8.49490122228635e-05,3.24776104107321
